CODE,PARENTCODE,LEAF,LEVELCODE,TYPE,ISOCODE,NAME
C 28.99.92,C 28.99.9,1,6,N,it,"Fabbricazione di giostre, altalene ed altre attrezzature per parchi di divertimento"
C 28.99.93,C 28.99.9,1,6,N,it,Fabbricazione di apparecchiature per l'allineamento e il bilanciamento delle ruote; altre apparecchiature per il bilanciamento
C 28.99.99,C 28.99.9,1,6,N,it,Fabbricazione di altre macchine ed attrezzature per impieghi speciali nca (incluse parti e accessori)
C 29,C,0,2,N,it,"FABBRICAZIONE DI AUTOVEICOLI, RIMORCHI E SEMIRIMORCHI"
C 29.1,C 29,0,3,N,it,FABBRICAZIONE DI AUTOVEICOLI
C 29.10,C 29.1,0,4,N,it,Fabbricazione di autoveicoli
C 29.10.0,C 29.10,0,5,N,it,Fabbricazione di autoveicoli
C 29.10.00,C 29.10.0,1,6,N,it,Fabbricazione di autoveicoli
C 29.2,C 29,0,3,N,it,"FABBRICAZIONE DI CARROZZERIE PER AUTOVEICOLI, RIMORCHI E SEMIRIMORCHI"
C 29.20,C 29.2,0,4,N,it,"Fabbricazione di carrozzerie per autoveicoli, rimorchi e semirimorchi"
C 29.20.0,C 29.20,0,5,N,it,"Fabbricazione di carrozzerie per autoveicoli, rimorchi e semirimorchi"
C 29.20.00,C 29.20.0,1,6,N,it,"Fabbricazione di carrozzerie per autoveicoli, rimorchi e semirimorchi"
C 29.3,C 29,0,3,N,it,FABBRICAZIONE DI PARTI ED ACCESSORI PER AUTOVEICOLI E LORO MOTORI
C 29.31,C 29.3,0,4,N,it,Fabbricazione di apparecchiature elettriche ed elettroniche per autoveicoli e loro motori
C 29.31.0,C 29.31,0,5,N,it,Fabbricazione di apparecchiature elettriche ed elettroniche per autoveicoli e loro motori
C 29.31.00,C 29.31.0,1,6,N,it,Fabbricazione di apparecchiature elettriche ed elettroniche per autoveicoli e loro motori
C 29.32,C 29.3,0,4,N,it,Fabbricazione di altre parti ed accessori per autoveicoli
C 29.32.0,C 29.32,0,5,N,it,Fabbricazione di altre parti ed accessori per autoveicoli
C 29.32.01,C 29.32.0,1,6,N,it,Fabbricazione di sedili per autoveicoli
C 29.32.09,C 29.32.0,1,6,N,it,Fabbricazione di altre parti ed accessori per autoveicoli e loro motori nca
C 30,C,0,2,N,it,FABBRICAZIONE DI ALTRI MEZZI DI TRASPORTO
C 30.1,C 30,0,3,N,it,COSTRUZIONE DI NAVI E IMBARCAZIONI
C 30.11,C 30.1,0,4,N,it,Costruzione di navi e di strutture galleggianti
C 30.11.0,C 30.11,0,5,N,it,Cantieri navali per costruzioni metalliche e non metalliche
C 30.11.01,C 30.11.0,1,6,N,it,Fabbricazione di sedili per navi
C 30.11.02,C 30.11.0,1,6,N,it,Cantieri navali per costruzioni metalliche e non metalliche (esclusi i sedili per navi)
C 30.12,C 30.1,0,4,N,it,Costruzione di imbarcazioni da diporto e sportive
C 30.12.0,C 30.12,0,5,N,it,Costruzione di imbarcazioni da diporto e sportive
C 30.12.00,C 30.12.0,1,6,N,it,Costruzione di imbarcazioni da diporto e sportive
C 30.2,C 30,0,3,N,it,COSTRUZIONE DI LOCOMOTIVE E DI MATERIALE ROTABILE FERRO-TRANVIARIO
C 30.20,C 30.2,0,4,N,it,Costruzione di locomotive e di materiale rotabile ferro-tranviario
C 30.20.0,C 30.20,0,5,N,it,"Costruzione di materiale rotabile ferroviario, tranviario, filoviario, per metropolitane e per miniere"
C 30.20.01,C 30.20.0,1,6,N,it,"Fabbricazione di sedili per tram, filovie e metropolitane"
C 30.20.02,C 30.20.0,1,6,N,it,"Costruzione di altro materiale rotabile ferroviario, tranviario, filoviario, per metropolitane e per miniere"
C 30.3,C 30,0,3,N,it,"FABBRICAZIONE DI AEROMOBILI, DI VEICOLI SPAZIALI E DEI RELATIVI DISPOSITIVI"
C 30.30,C 30.3,0,4,N,it,"Fabbricazione di aeromobili, di veicoli spaziali e dei relativi dispositivi"
C 30.30.0,C 30.30,0,5,N,it,"Fabbricazione di aeromobili, di veicoli spaziali e dei relativi dispositivi"
C 30.30.01,C 30.30.0,1,6,N,it,Fabbricazione di sedili per aeromobili
C 30.30.02,C 30.30.0,1,6,N,it,Fabbricazione di missili balistici
C 30.30.09,C 30.30.0,1,6,N,it,"Fabbricazione di aeromobili, di veicoli spaziali e dei relativi dispositivi nca"
C 30.4,C 30,0,3,N,it,FABBRICAZIONE DI VEICOLI MILITARI DA COMBATTIMENTO
C 30.40,C 30.4,0,4,N,it,Fabbricazione di veicoli militari da combattimento
C 30.40.0,C 30.40,0,5,N,it,Fabbricazione di veicoli militari da combattimento
C 30.40.00,C 30.40.0,1,6,N,it,Fabbricazione di veicoli militari da combattimento
C 30.9,C 30,0,3,N,it,FABBRICAZIONE DI MEZZI DI TRASPORTO NCA
C 30.91,C 30.9,0,4,N,it,Fabbricazione di motocicli (inclusi i motori)
C 30.91.1,C 30.91,0,5,N,it,Fabbricazione di motocicli e motoveicoli (inclusi i motori)
C 30.91.11,C 30.91.1,1,6,N,it,Fabbricazione di motori per motocicli
C 30.91.12,C 30.91.1,1,6,N,it,Fabbricazione di motocicli
C 30.91.2,C 30.91,0,5,N,it,Fabbricazione di accessori e pezzi staccati per motocicli e ciclomotori
C 30.91.20,C 30.91.2,1,6,N,it,Fabbricazione di accessori e pezzi staccati per motocicli e ciclomotori
C 30.92,C 30.9,0,4,N,it,Fabbricazione di biciclette e veicoli per invalidi
C 30.92.1,C 30.92,0,5,N,it,Fabbricazione e montaggio di biciclette
C 30.92.10,C 30.92.1,1,6,N,it,Fabbricazione e montaggio di biciclette
C 30.92.2,C 30.92,0,5,N,it,Fabbricazione di parti ed accessori per biciclette
C 30.92.20,C 30.92.2,1,6,N,it,Fabbricazione di parti ed accessori per biciclette
C 30.92.3,C 30.92,0,5,N,it,Fabbricazione di veicoli per invalidi (incluse parti e accessori)
C 30.92.30,C 30.92.3,1,6,N,it,Fabbricazione di veicoli per invalidi (incluse parti e accessori)
C 30.92.4,C 30.92,0,5,N,it,Fabbricazione di carrozzine e passeggini per neonati
C 30.92.40,C 30.92.4,1,6,N,it,Fabbricazione di carrozzine e passeggini per neonati
C 30.99,C 30.9,0,4,N,it,Fabbricazione di altri mezzi di trasporto nca
C 30.99.0,C 30.99,0,5,N,it,Fabbricazione di veicoli a trazione manuale o animale
C 30.99.00,C 30.99.0,1,6,N,it,Fabbricazione di veicoli a trazione manuale o animale
C 31,C,0,2,N,it,FABBRICAZIONE DI MOBILI
C 31.0,C 31,0,3,N,it,FABBRICAZIONE DI MOBILI
C 31.01,C 31.0,0,4,N,it,Fabbricazione di mobili per ufficio e negozi
C 31.01.1,C 31.01,0,5,N,it,Fabbricazione di sedie e poltrone per ufficio e negozi
C 31.01.10,C 31.01.1,1,6,N,it,Fabbricazione di sedie e poltrone per ufficio e negozi
C 31.01.2,C 31.01,0,5,N,it,Fabbricazione di altri mobili per ufficio e negozi
C 31.01.21,C 31.01.2,1,6,N,it,Fabbricazione di altri mobili metallici per ufficio e negozi
C 31.01.22,C 31.01.2,1,6,N,it,Fabbricazione di altri mobili non metallici per ufficio e negozi
C 31.02,C 31.0,0,4,N,it,Fabbricazione di mobili per cucina
C 31.02.0,C 31.02,0,5,N,it,Fabbricazione di mobili per cucina
C 31.02.00,C 31.02.0,1,6,N,it,Fabbricazione di mobili per cucina
C 31.03,C 31.0,0,4,N,it,Fabbricazione di materassi
C 31.03.0,C 31.03,0,5,N,it,Fabbricazione di materassi
C 31.03.00,C 31.03.0,1,6,N,it,Fabbricazione di materassi
C 31.09,C 31.0,0,4,N,it,Fabbricazione di altri mobili
C 31.09.1,C 31.09,0,5,N,it,Fabbricazione di mobili per arredo domestico
C 31.09.10,C 31.09.1,1,6,N,it,Fabbricazione di mobili per arredo domestico
C 31.09.2,C 31.09,0,5,N,it,"Fabbricazione di sedie e sedili (esclusi quelli per aeromobili, autoveicoli, navi, treni, ufficio e negozi)"
C 31.09.20,C 31.09.2,1,6,N,it,"Fabbricazione di sedie e sedili (esclusi quelli per aeromobili, autoveicoli, navi, treni, ufficio e negozi)"
C 31.09.3,C 31.09,0,5,N,it,Fabbricazione di poltrone e divani
C 31.09.30,C 31.09.3,1,6,N,it,Fabbricazione di poltrone e divani
C 31.09.4,C 31.09,0,5,N,it,Fabbricazione di parti e accessori di mobili
C 31.09.40,C 31.09.4,1,6,N,it,Fabbricazione di parti e accessori di mobili
C 31.09.5,C 31.09,0,5,N,it,Finitura di mobili
C 31.09.50,C 31.09.5,1,6,N,it,Finitura di mobili
C 31.09.9,C 31.09,0,5,N,it,Fabbricazione di altri mobili (inclusi quelli per arredo esterno)
C 31.09.90,C 31.09.9,1,6,N,it,Fabbricazione di altri mobili (inclusi quelli per arredo esterno)
C 32,C,0,2,N,it,ALTRE INDUSTRIE MANIFATTURIERE
C 32.1,C 32,0,3,N,it,"FABBRICAZIONE DI GIOIELLERIA, BIGIOTTERIA E ARTICOLI CONNESSI; LAVORAZIONE DELLE PIETRE PREZIOSE"
C 32.11,C 32.1,0,4,N,it,Coniazione di monete
C 32.11.0,C 32.11,0,5,N,it,Coniazione di monete
C 32.11.00,C 32.11.0,1,6,N,it,Coniazione di monete
C 32.12,C 32.1,0,4,N,it,Fabbricazione di oggetti di gioielleria e oreficeria e articoli connessi
C 32.12.1,C 32.12,0,5,N,it,Fabbricazione di oggetti di gioielleria ed oreficeria in metalli preziosi o rivestiti di metalli preziosi
C 32.12.10,C 32.12.1,1,6,N,it,Fabbricazione di oggetti di gioielleria ed oreficeria in metalli preziosi o rivestiti di metalli preziosi
C 32.12.2,C 32.12,0,5,N,it,Lavorazione di pietre preziose e semipreziose per gioielleria e per uso industriale
C 32.12.20,C 32.12.2,1,6,N,it,Lavorazione di pietre preziose e semipreziose per gioielleria e per uso industriale
C 32.13,C 32.1,0,4,N,it,Fabbricazione di bigiotteria e articoli simili
C 32.13.0,C 32.13,0,5,N,it,Fabbricazione di bigiotteria e articoli simili
C 32.13.01,C 32.13.0,1,6,N,it,Fabbricazione di cinturini metallici per orologi (esclusi quelli in metalli preziosi)
C 32.13.09,C 32.13.0,1,6,N,it,Fabbricazione di bigiotteria e articoli simili nca
C 32.2,C 32,0,3,N,it,FABBRICAZIONE DI STRUMENTI MUSICALI
C 32.20,C 32.2,0,4,N,it,Fabbricazione di strumenti musicali
C 32.20.0,C 32.20,0,5,N,it,Fabbricazione di strumenti musicali (incluse parti e accessori)
C 32.20.00,C 32.20.0,1,6,N,it,Fabbricazione di strumenti musicali (incluse parti e accessori)
C 32.3,C 32,0,3,N,it,FABBRICAZIONE DI ARTICOLI SPORTIVI
C 32.30,C 32.3,0,4,N,it,Fabbricazione di articoli sportivi
C 32.30.0,C 32.30,0,5,N,it,Fabbricazione di articoli sportivi
C 32.30.00,C 32.30.0,1,6,N,it,Fabbricazione di articoli sportivi
C 32.4,C 32,0,3,N,it,FABBRICAZIONE DI GIOCHI E GIOCATTOLI
C 32.40,C 32.4,0,4,N,it,Fabbricazione di giochi e giocattoli
C 32.40.1,C 32.40,0,5,N,it,Fabbricazione di giochi (inclusi i giochi elettronici)
C 32.40.10,C 32.40.1,1,6,N,it,Fabbricazione di giochi (inclusi i giochi elettronici)
C 32.40.2,C 32.40,0,5,N,it,Fabbricazione di giocattoli (inclusi i tricicli e gli strumenti musicali giocattolo)
C 32.40.20,C 32.40.2,1,6,N,it,Fabbricazione di giocattoli (inclusi i tricicli e gli strumenti musicali giocattolo)
C 32.5,C 32,0,3,N,it,FABBRICAZIONE DI STRUMENTI E FORNITURE MEDICHE E DENTISTICHE
C 32.50,C 32.5,0,4,N,it,Fabbricazione di strumenti e forniture mediche e dentistiche
C 32.50.1,C 32.50,0,5,N,it,"Fabbricazione di mobili per uso medico, apparecchi medicali, di materiale medico-chirurgico e veterinario, di apparecchi e strumenti per odontoiatria (incluse parti staccate e accessori)"
C 32.50.11,C 32.50.1,1,6,N,it,Fabbricazione di materiale medico-chirurgico e veterinario
C 32.50.12,C 32.50.1,1,6,N,it,Fabbricazione di apparecchi e strumenti per odontoiatria e di apparecchi medicali (incluse parti staccate e accessori)
C 32.50.13,C 32.50.1,1,6,N,it,"Fabbricazione di mobili per uso medico, chirurgico, odontoiatrico e veterinario"
C 32.50.14,C 32.50.1,1,6,N,it,Fabbricazione di centrifughe per laboratori
C 32.50.2,C 32.50,0,5,N,it,Fabbricazione di protesi dentarie (inclusa riparazione)
C 32.50.20,C 32.50.2,1,6,N,it,Fabbricazione di protesi dentarie (inclusa riparazione)
C 32.50.3,C 32.50,0,5,N,it,"Fabbricazione di protesi ortopediche, altre protesi ed ausili (inclusa riparazione)"
C 32.50.30,C 32.50.3,1,6,N,it,"Fabbricazione di protesi ortopediche, altre protesi ed ausili (inclusa riparazione)"
C 32.50.4,C 32.50,0,5,N,it,Fabbricazione di lenti oftalmiche
C 32.50.40,C 32.50.4,1,6,N,it,Fabbricazione di lenti oftalmiche
C 32.50.5,C 32.50,0,5,N,it,Fabbricazione di armature per occhiali di qualsiasi tipo; montatura in serie di occhiali comuni
C 32.50.50,C 32.50.5,1,6,N,it,Fabbricazione di armature per occhiali di qualsiasi tipo; montatura in serie di occhiali comuni
C 32.9,C 32,0,3,N,it,INDUSTRIE MANIFATTURIERE NCA
C 32.91,C 32.9,0,4,N,it,Fabbricazione di scope e spazzole
C 32.91.0,C 32.91,0,5,N,it,Fabbricazione di scope e spazzole
C 32.91.00,C 32.91.0,1,6,N,it,Fabbricazione di scope e spazzole
C 32.99,C 32.9,0,4,N,it,Altre industrie manifatturiere nca
C 32.99.1,C 32.99,0,5,N,it,Fabbricazione di attrezzature ed articoli di vestiario protettivi di sicurezza
C 32.99.11,C 32.99.1,1,6,N,it,Fabbricazione di articoli di vestiario ignifughi e protettivi di sicurezza
C 32.99.12,C 32.99.1,1,6,N,it,Fabbricazione di articoli in plastica per la sicurezza personale
C 32.99.13,C 32.99.1,1,6,N,it,Fabbricazione di articoli in metallo per la sicurezza personale
C 32.99.14,C 32.99.1,1,6,N,it,Fabbricazione di maschere antigas
C 32.99.19,C 32.99.1,1,6,N,it,Fabbricazione di altre attrezzature ed altri articoli protettivi di sicurezza
C 32.99.2,C 32.99,0,5,N,it,"Fabbricazione di ombrelli, bottoni, chiusure lampo, parrucche e affini"
C 32.99.20,C 32.99.2,1,6,N,it,"Fabbricazione di ombrelli, bottoni, chiusure lampo, parrucche e affini"
C 32.99.3,C 32.99,0,5,N,it,Fabbricazione di oggetti di cancelleria
C 32.99.30,C 32.99.3,1,6,N,it,Fabbricazione di oggetti di cancelleria
C 32.99.4,C 32.99,0,5,N,it,Fabbricazione di casse funebri
C 32.99.40,C 32.99.4,1,6,N,it,Fabbricazione di casse funebri
C 32.99.9,C 32.99,0,5,N,it,Fabbricazione di altri articoli nca
C 32.99.90,C 32.99.9,1,6,N,it,Fabbricazione di altri articoli nca
C 33,C,0,2,N,it,"RIPARAZIONE, MANUTENZIONE ED INSTALLAZIONE DI MACCHINE ED APPARECCHIATURE"
C 33.1,C 33,0,3,N,it,"RIPARAZIONE E MANUTENZIONE DI PRODOTTI IN METALLO, MACCHINE ED APPARECCHIATURE"
C 33.11,C 33.1,0,4,N,it,Riparazione e manutenzione di prodotti in metallo
C 33.11.0,C 33.11,0,5,N,it,Riparazione e manutenzione di prodotti in metallo
C 33.11.01,C 33.11.0,1,6,N,it,"Riparazione e manutenzione di stampi, portastampi, sagome, forme per macchine"
C 33.11.02,C 33.11.0,1,6,N,it,Riparazione e manutenzione di utensileria ad azionamento manuale
C 33.11.03,C 33.11.0,1,6,N,it,"Riparazione e manutenzione di armi, sistemi d'arma e munizioni"
C 33.11.04,C 33.11.0,1,6,N,it,"Riparazione e manutenzione di casseforti, forzieri, porte metalliche blindate"
C 33.11.05,C 33.11.0,1,6,N,it,Riparazione e manutenzione di armi bianche
C 33.11.06,C 33.11.0,1,6,N,it,Riparazione e manutenzione di container
C 33.11.07,C 33.11.0,1,6,N,it,Riparazione e manutenzione di carrelli per la spesa
C 33.11.09,C 33.11.0,1,6,N,it,Riparazione e manutenzione di altri prodotti in metallo
C 33.12,C 33.1,0,4,N,it,Riparazione e manutenzione di macchinari
C 33.12.1,C 33.12,0,5,N,it,Riparazione e manutenzione di macchine di impiego generale
C 33.12.10,C 33.12.1,1,6,N,it,Riparazione e manutenzione di macchine di impiego generale
C 33.12.2,C 33.12,0,5,N,it,"Riparazione e manutenzione di forni, fornaci e bruciatori"
C 33.12.20,C 33.12.2,1,6,N,it,"Riparazione e manutenzione di forni, fornaci e bruciatori"
C 33.12.3,C 33.12,0,5,N,it,Riparazione e manutenzione di macchine e apparecchi di sollevamento e movimentazione (esclusi ascensori)
C 33.12.30,C 33.12.3,1,6,N,it,Riparazione e manutenzione di macchine e apparecchi di sollevamento e movimentazione (esclusi ascensori)
C 33.12.4,C 33.12,0,5,N,it,Riparazione e manutenzione di attrezzature di uso non domestico per la refrigerazione e la ventilazione
C 33.12.40,C 33.12.4,1,6,N,it,Riparazione e manutenzione di attrezzature di uso non domestico per la refrigerazione e la ventilazione
C 33.12.5,C 33.12,0,5,N,it,Riparazione e manutenzione di altre macchine di impiego generale
C 33.12.51,C 33.12.5,1,6,N,it,"Riparazione e manutenzione di macchine ed attrezzature per ufficio (esclusi computer, periferiche, fax)"
C 33.12.52,C 33.12.5,1,6,N,it,Riparazione e manutenzione di bilance e macchine automatiche per la vendita e la distribuzione
C 33.12.53,C 33.12.5,1,6,N,it,"Riparazione e manutenzione di macchine per le industrie chimiche, petrolchimiche e petrolifere"
C 33.12.54,C 33.12.5,1,6,N,it,"Riparazione e manutenzione di macchine per la dosatura, la confezione e l'imballaggio"
C 33.12.55,C 33.12.5,1,6,N,it,Riparazione e manutenzione di estintori (inclusa la ricarica)
C 33.12.59,C 33.12.5,1,6,N,it,Riparazione e manutenzione di altre macchine di impiego generale nca
C 33.12.6,C 33.12,0,5,N,it,Riparazione e manutenzione di trattori agricoli
C 33.12.60,C 33.12.6,1,6,N,it,Riparazione e manutenzione di trattori agricoli
C 33.12.7,C 33.12,0,5,N,it,"Riparazione e manutenzione di altre macchine per l'agricoltura, la silvicoltura e la zootecnia"
C 33.12.70,C 33.12.7,1,6,N,it,"Riparazione e manutenzione di altre macchine per l'agricoltura, la silvicoltura e la zootecnia"
C 33.12.9,C 33.12,0,5,N,it,Riparazione e manutenzione di altre macchine per impieghi speciali (incluse le macchine utensili)
C 33.12.91,C 33.12.9,1,6,N,it,Riparazione e manutenzione di parti intercambiabili per macchine utensili
C 33.12.92,C 33.12.9,1,6,N,it,"Riparazione e manutenzione di giostre, altalene, padiglioni da tiro al bersaglio ed altre attrezzature per parchi di divertimento"
C 33.12.99,C 33.12.9,1,6,N,it,Riparazione e manutenzione di altre macchine per impieghi speciali nca (incluse le macchine utensili)
C 33.13,C 33.1,0,4,N,it,Riparazione e manutenzione di apparecchiature elettroniche ed ottiche
C 33.13.0,C 33.13,0,5,N,it,Riparazione e manutenzione di apparecchiature elettroniche ed ottiche (escluse quelle per le telecomunicazioni ed i computer)
C 33.13.01,C 33.13.0,1,6,N,it,"Riparazione e manutenzione di apparecchiature ottiche, fotografiche e cinematografiche (escluse videocamere)"
C 33.13.03,C 33.13.0,1,6,N,it,"Riparazione e manutenzione di apparecchi elettromedicali, di materiale medico-chirurgico e veterinario, di apparecchi e strumenti per odontoiatria"
C 33.13.04,C 33.13.0,1,6,N,it,"Riparazione e manutenzione di apparati di distillazione per laboratori, di centrifughe per laboratori e di macchinari per pulizia ad ultrasuoni per laboratori"
C 33.13.09,C 33.13.0,1,6,N,it,Riparazione e manutenzione di altre apparecchiature elettroniche (escluse quelle per le telecomunicazioni ed i computer)
C 33.14,C 33.1,0,4,N,it,Riparazione e manutenzione di apparecchiature elettriche
C 33.14.0,C 33.14,0,5,N,it,Riparazione e manutenzione di apparecchiature elettriche (esclusi gli elettrodomestici)
C 33.14.00,C 33.14.0,1,6,N,it,Riparazione e manutenzione di apparecchiature elettriche (esclusi gli elettrodomestici)
C 33.15,C 33.1,0,4,N,it,Riparazione e manutenzione di navi e imbarcazioni (esclusi i loro motori)
C 33.15.0,C 33.15,0,5,N,it,Riparazione e manutenzione di navi commerciali e imbarcazioni da diporto (esclusi i loro motori)
C 33.15.00,C 33.15.0,1,6,N,it,Riparazione e manutenzione di navi commerciali e imbarcazioni da diporto (esclusi i loro motori)
C 33.16,C 33.1,0,4,N,it,Riparazione e manutenzione di aeromobili e di veicoli spaziali
C 33.16.0,C 33.16,0,5,N,it,Riparazione e manutenzione di aeromobili e di veicoli spaziali
C 33.16.00,C 33.16.0,1,6,N,it,Riparazione e manutenzione di aeromobili e di veicoli spaziali
C 33.17,C 33.1,0,4,N,it,Riparazione e manutenzione di locomotive e di materiale rotabile ferro-tranviario (esclusi i loro motori)
C 33.17.0,C 33.17,0,5,N,it,"Riparazione e manutenzione di materiale rotabile ferroviario, tranviario, filoviario e per metropolitane (esclusi i loro motori)"
C 33.17.00,C 33.17.0,1,6,N,it,"Riparazione e manutenzione di materiale rotabile ferroviario, tranviario, filoviario e per metropolitane (esclusi i loro motori)"
C 33.19,C 33.1,0,4,N,it,Riparazione di altre apparecchiature
C 33.19.0,C 33.19,0,5,N,it,Riparazione di altre apparecchiature
C 33.19.01,C 33.19.0,1,6,N,it,Riparazioni di pallets e contenitori in legno per trasporto
C 33.19.02,C 33.19.0,1,6,N,it,Riparazione di prodotti in gomma
C 33.19.03,C 33.19.0,1,6,N,it,Riparazione di articoli in vetro
C 33.19.04,C 33.19.0,1,6,N,it,Riparazioni di altri prodotti in legno nca
C 33.19.09,C 33.19.0,1,6,N,it,Riparazione di altre apparecchiature nca
C 33.2,C 33,0,3,N,it,INSTALLAZIONE DI MACCHINE ED APPARECCHIATURE INDUSTRIALI
C 33.20,C 33.2,0,4,N,it,Installazione di macchine ed apparecchiature industriali
C 33.20.0,C 33.20,0,5,N,it,Installazione di macchine ed apparecchiature industriali
C 33.20.01,C 33.20.0,1,6,N,it,"Installazione di motori, generatori e trasformatori elettrici; di apparecchiature per la distribuzione e il controllo dell'elettricità (esclusa l'installazione all'interno degli edifici)"
